Product Name,Star Rating,Customer Review,Sentiment Analysis Score,Sentiment Category
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,"Serious Issue : The phone was wrapped in dust. Although it was seal packed, still many dust were on screen and back side. It shows security concerns and Amazon, Samsung and seller must draw its attention. How dust can be reached in seal packed box? Now I'm lacking trust in Amazon,Samsung and seller. Either my phone was used or its components might have replaced, as in brand new phone,there exists no dusts because they are built in factory, but here shows how they are playing with the customer and their product.Phone is nice, large battery backup of more than 2 days, 6.4 display is big, camera is perfect and 6GB ram is enough for daily usage. All things are good. No heating issue.However my only concern is ""dust"" and how it came there if its brand new.So I could give 5 star,but now 1 is enough.Beware of Amazon,Samsung and seller.",2,Negative
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,"Not good at alll : Software is no working. No sounds in media, cant attend calls, every 5 mints phone gone to switched off and even though no retraining option.",2,Negative
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",2.0 out of 5 stars,"Samsung it's not fair . : Phone camera is not good , samsung says it's 64 mega pixel but its photos like 8 megapixels .photo detailing are not good  . Also processor is not Upton the mark it's some time slow and hang in multi function use . While using keyboard , keyboard hide automatically for 1 second . My mobile variant is 6 GB 128 GB. Don't waste your time and money .",3,Neutral
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,"Worst phone : Camera front is worst, not up to the mark. Waste of money. ,",1,Very Negative
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",3.0 out of 5 stars,Bad Product by Samsung : Not a Samsung performance. It seems it was launched without proper test n trials. I already had M30 so decided to buy M31 (6GB). But got shocked to see the poor performance n battery life. The 64MP images can't be sent easily to someone on WhatsApp. Camera give errors now n then. Battery life worst then M30 which has 5000mh. Mobile heats on charging.,3,Neutral
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",5.0 out of 5 stars,Best smartphone at ₹5500 : Very smooth UI latest M series .Battery is good. 3000mahIt has dark mode.Apps run smoothly.Camera is average.Best for secondary phone.Apps are of GO versionWiFi calling feature.,5,Very Positive
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",5.0 out of 5 stars,sell more this product : I free of cost taken this phone for I show my friends in WhatsApp & facebook this phone a budget phone and full specification and more sell for samsung smartphones.,2,Negative
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",1.0 out of 5 stars,"Don't buy this phone : Its not working. Pls don't buy this phone. Listen carefully, Only on August 14th 2020 I bought this, but today 23.08.2020 its not working. I couldn't even switch this mobile on. Samsung Galaxy M01 mobile. Mobile is not worth. As today I came to amazon for return or replacement this cheater has closed the return window by yesterday. How cunning they are ? not even ten days its been since I have bought. This cheaters have closed it. Its not working now.  Even if I call toll free numbers no one responses.",2,Negative
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",3.0 out of 5 stars,"Not good like other phones of xiaomi. : My Mobile phone has some screen issue. On completely black wall paper or black background there's a permanent white dot (like screen is defective) on the screen but i requested for the replacement soon device will be replaced. Although device is preety average, ram management is not that good.go for the snapdragon rather than mediatek.Pubg lags sometimes on medium settings and there's a ton of preloaded apps from which some apps you cannot uninstall.there are several options in the market other than xiaomi. So,choose your device wisely.",3,Neutral
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",4.0 out of 5 stars,Everything nice but only body vibration problem due to plastic back : Very nice Phone.. smooth performance.. charge service decent.. screen quality superb.. sound ok.. but body vibration issue is here.. in speaker mode or at time of calling body vibration present.. no notification light.. overall decent performance at this price.. phone support only 18 watt fast charge. But charger support 22.5 watt..,2,Negative
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Pathetic service by Amazon and worst quality mobile : Worst mobile... Ordered mobile on August 03 and received on 22nd and looking at mobile display is good but it switched off itself and not working even though if I tried to charge it's not charging... It was completely dead no power in mobileI received a defect piece then I try to return the mobile nobody is coming for pickup from Amazon and no refund option.Buying mobile in Amazon is a worst decision.So again after multiple follow ups someone From Amazon picked up the phone to return but it's not updated yet in app Or no further communication has been updated from Amazon. I called Amazon customer service care for the the same... He was like just woke up from sleep(mooning) and asked me to wait for on hold and he never came back to talk to me. I felt strange and call was disconnected.It's a strange behavior from Amazon I have been regular nd authorized customer for Amazon since  over the years.,1,Very Negative
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Good phone.. : Totally impressed by the built and looks. For 13k I thought of getting realme 6i but the stocks barely last..!So I decided to get this phone. The phone is great and smooth. Gaming experience is also good but not as good as g90t.G85 is a decent processor with great daily life performance!If 12k is your budget go for it..Or 13k..realme 6i and 14k... Go for poco m2. Scarlet red looks stunning!!,3,Neutral
"Redmi 9 Prime (Sunrise Flare, 4GB RAM, 128GB Storage)- Full HD+ Display & AI Quad Camera - Extra INR 500 cashback as Amazon Pay Balance | 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Scam : The sale is scam. Trying to get this phone for 3rd time in a row but everytime it shows error while adding to cart and when the screen loads it shows 100% claimed.,4,Positive
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",1.0 out of 5 stars,"Phone went dead within 10 minutes of delivery : The phone suddenly went completely dead within 10 minutes of switching it on after receiving it. Asked for a return, but the delivery boy didn't take the return because the phone is dead! Again request a return. Waiting to see what happens now. Can not take it to any shop or dealer as it is purchased online.",2,Negative
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",4.0 out of 5 stars,"Very good smart phone : After using 4/5 days suddenly without notice, the phone shutdown automatically and I couldn't restart it. So contact with amazon for replacing it and get very quick response from their end and they book a time slot to verify it by a technician. But after few hours later I found in start up guide send by Samsung,  how to restart when it stops working or hanged( by pressing power and volume key simultaneously for seven seconds or more). The fault is from the end of Samsung company I suppose, because they should mention the process on the front page with bold letter. Most of the reviews which get 1 star facing the same problems like of mine.  After using one month I want to add some extra points which impressed me.1. Sound quality and graphics are very good.2. Smooth touch sensitivity3. Ringtones are much louder.4.Two volte nano SIM s work fine together.5.Battery backup is good. Charging time is not so lengthy.6.Any SIM can be switched off manually, that impressed me.7. 2GB ram and 32 GB storage is better option for budget friendly people.8. I faced hanging problem for one day only till now , which can be easily solved by pressing volume down key and power key simultaneously for 7 seconds or more.8. Lastly this mobile is Made in India which I like the most.  So any one can go for it. Amazon agents are really helpful which I experienced.",2,Negative
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",5.0 out of 5 stars,"Samsung Galaxy M01 Core (Blue, 2GB RAM, 32GB)-A Cute Phone with Latest Android 10 and Crisp Display : Thanks Amazon for delivering the product as mentioned in the product description. It was well packed and delivered.By the way, A Special Thanks to SAMSUNG for stepping up to INDIA's needs and introducing a new Line of Phones for taking on the Chinese Incursions in Indian Mobile Phone Market.We ordered ""Samsung Galaxy M01 Core (Blue, 2GB RAM, 32GB Storage)"" and thrown away the chinese phone Salomi as it had 100 other Apps Pre-Installed without our information and heating phone and draining battery. Had a tough times using that 'Salomi' phone. Now with a GOOD / BETTER Phone from GOOD Company Samsung, happy to own this ""Little Cute Phone"".Samsung Galaxy M01 Core (Blue, 2GB RAM, 32GB Storage) -- is a small enough to keep in pockets and has all the Latest Android 10 OS with a Good Display.  -- All latest version of Apps in a lite mode which means what we need only will be loaded and given instead of ""loading all forever"" and wasting our Precious Data.-- A good Camera with Samsung Reliability is known for its Crisp Camera and Displays.What else needed in a phone. Thanks SAMSUNG for bringing a new Affordable Range with Latest Android 10 OS.Way to go SAMSUNG. Surely we INDIANS will support SAMSUNG and make it to No.1 Company by replacing the Chinese Mobile Companies in INDIA.",2,Negative
